chemical,protein,label
2370,ENSP00000341682,0
312,ENSP00000318585,1
6446,ENSP00000428426,0
5186,ENSP00000245312,0
122316,ENSP00000336630,0
4036,ENSP00000238379,0
5078,ENSP00000346671,0
5775,ENSP00000355523,0
4788,ENSP00000298472,0
951,ENSP00000368766,1
11707110,ENSP00000309477,0
9871419,ENSP00000380157,0
59693,ENSP00000358903,1
1206,ENSP00000298472,1
2995,ENSP00000369960,1
5282280,ENSP00000353452,0
4436,ENSP00000258168,0
1662,ENSP00000308176,0
23925,ENSP00000338018,1
4542,ENSP00000222390,0
9799888,ENSP00000221466,0
2430,ENSP00000441600,0
4184,ENSP00000322924,1
4112,ENSP00000362344,1
5360696,ENSP00000314407,0
4745,ENSP00000355920,0
19861,ENSP00000361699,0
4913,ENSP00000463999,0
710,ENSP00000315774,1
3602,ENSP00000356713,0
5152,ENSP00000220764,0
1548999,ENSP00000261208,0
4865,ENSP00000314407,0
2332,ENSP00000334145,1
122033,ENSP00000360141,0
1201549,ENSP00000362674,0
4184,ENSP00000386069,1
4080,ENSP00000363216,0
5311067,ENSP00000362361,0
4442,ENSP00000356729,0
4536,ENSP00000355599,0
68844,ENSP00000366156,0
3433,ENSP00000328835,0
4100,ENSP00000300900,1
114892,ENSP00000322924,0
2995,ENSP00000261707,1
4724,ENSP00000349320,0
5562,ENSP00000222382,0
129211,ENSP00000280701,0
10591,ENSP00000356425,0
5376,ENSP00000417052,1
1117,ENSP00000251810,1
774,ENSP00000328708,1
191,ENSP00000337949,1
298,ENSP00000348897,0
753,ENSP00000372191,1
16960,ENSP00000380247,1
6446,ENSP00000419027,0
4306515,ENSP00000217133,0
3007,ENSP00000358301,1
11597571,ENSP00000232219,0
5726,ENSP00000363431,0
3913,ENSP00000349576,0
3450,ENSP00000307259,0
187,ENSP00000264047,1
5329098,ENSP00000234961,0
6436,ENSP00000295101,0
444033,ENSP00000377721,0
39042,ENSP00000371138,0
149,ENSP00000385746,1
5281004,ENSP00000282276,0
40841,ENSP00000394624,1
134780,ENSP00000231948,1
51683,ENSP00000395473,1
3086671,ENSP00000269159,0
3385,ENSP00000264170,0
5472,ENSP00000337773,0
4900,ENSP00000274192,0
11597571,ENSP00000317272,1
72271,ENSP00000358301,0
153990,ENSP00000299847,0
4919,ENSP00000409378,1
107778,ENSP00000261783,0
104973,ENSP00000263182,0
4485,ENSP00000372191,0
5077,ENSP00000353720,1
4430,ENSP00000388648,0
5991,ENSP00000261523,0
122335,ENSP00000325074,0
178013,ENSP00000307822,0
10591,ENSP00000357153,0
3385,ENSP00000359211,1
16004692,ENSP00000243167,0
1979,ENSP00000286621,0
1547484,ENSP00000236671,0
171548,ENSP00000275525,0
28517,ENSP00000280154,0
2725,ENSP00000270349,1
2812,ENSP00000372112,0
23925,ENSP00000386069,0
445643,ENSP00000310935,1
2735,ENSP00000420914,0
2131,ENSP00000219700,0
753,ENSP00000216911,1
431328,ENSP00000345771,0
5311067,ENSP00000358595,0
439260,ENSP00000342560,1
4771,ENSP00000241261,0
3603,ENSP00000225831,0
4748,ENSP00000276198,1
2801,ENSP00000262735,0
1117,ENSP00000260985,1
2119,ENSP00000377527,0
49836058,ENSP00000384665,0
3308,ENSP00000264161,0
4080,ENSP00000206249,1
5255,ENSP00000414334,0
2732,ENSP00000178638,1
2487,ENSP00000359793,0
5284569,ENSP00000457031,0
753,ENSP00000358525,1
5761,ENSP00000287907,1
444008,ENSP00000206249,1
151166,ENSP00000328547,0
5072,ENSP00000360777,0
10257,ENSP00000339260,0
130214,ENSP00000266659,0
5526,ENSP00000373700,0
91649,ENSP00000295055,0
3086686,ENSP00000348831,0
681,ENSP00000257068,1
753,ENSP00000368140,1
1117,ENSP00000351035,1
1050,ENSP00000261669,0
5524,ENSP00000386069,1
108182,ENSP00000276431,0
192314,ENSP00000280346,0
5702160,ENSP00000229135,0
3671,ENSP00000359991,0
5095,ENSP00000308720,0
4748,ENSP00000265734,0
4900,ENSP00000231509,1
784,ENSP00000326219,0
3514,ENSP00000354522,0
5362129,ENSP00000345502,0
312,ENSP00000358327,1
5202,ENSP00000352839,1
4735,ENSP00000306606,0
3396,ENSP00000354859,1
155346,ENSP00000305372,1
750,ENSP00000434364,1
5288826,ENSP00000367959,1
3684,ENSP00000312326,0
753,ENSP00000377192,1
4034,ENSP00000335304,0
129211,ENSP00000322898,0
3086685,ENSP00000221801,0
4159,ENSP00000331201,0
936,ENSP00000337332,1
2120,ENSP00000443459,0
446156,ENSP00000405573,0
3392,ENSP00000369050,0
1080,ENSP00000264498,0
3081361,ENSP00000217185,1
59768,ENSP00000278412,0
3749,ENSP00000273430,1
13342,ENSP00000340736,0
2519,ENSP00000375730,0
2449,ENSP00000393333,1
2375,ENSP00000353224,0
681,ENSP00000293897,1
42955,ENSP00000265164,0
1810907,ENSP00000412673,0
4306515,ENSP00000353452,0
3658,ENSP00000354554,0
3463,ENSP00000332771,0
5311037,ENSP00000325425,0
2551,ENSP00000306490,1
5149020,ENSP00000345774,0
3249,ENSP00000282957,0
10836,ENSP00000222330,0
3845,ENSP00000342889,0
5149020,ENSP00000265572,1
6230,ENSP00000358022,0
753,ENSP00000387536,1
2580,ENSP00000317985,0
996,ENSP00000299565,0
151069,ENSP00000306390,0
178103,ENSP00000366482,0
5072,ENSP00000333821,0
5284371,ENSP00000409007,0
2499,ENSP00000260508,0
2249,ENSP00000269848,0
2132,ENSP00000323036,0
1548886,ENSP00000265174,0
3998,ENSP00000261835,0
3692,ENSP00000401508,0
5515,ENSP00000262340,0
3672,ENSP00000363512,1
4920,ENSP00000342850,1
3562,ENSP00000322716,0
5284594,ENSP00000287820,0
312,ENSP00000276431,1
25880656,ENSP00000219070,1
14917,ENSP00000351908,0
10607,ENSP00000320247,0
445154,ENSP00000342007,1
951,ENSP00000352839,1
158,ENSP00000337949,1
176870,ENSP00000254719,0
5281071,ENSP00000229277,0
5311068,ENSP00000327251,0
5523,ENSP00000219833,1
2249,ENSP00000267814,0
107772,ENSP00000312189,0
785,ENSP00000372023,0
2325,ENSP00000300900,0
5530,ENSP00000261835,1
9865515,ENSP00000333982,0
60719,ENSP00000302898,0
4179,ENSP00000290597,0
6422124,ENSP00000386069,1
3405,ENSP00000396308,1
5284371,ENSP00000260356,0
9880,ENSP00000300093,0
5288826,ENSP00000358511,1
68760,ENSP00000296522,0
2118,ENSP00000353224,0
4889,ENSP00000346160,0
28417,ENSP00000216392,0
5280363,ENSP00000249016,1
5656,ENSP00000254958,0
4100,ENSP00000275525,0
3762,ENSP00000377721,0
5581,ENSP00000305372,1
23994,ENSP00000314649,1
5284569,ENSP00000402084,0
836,ENSP00000337335,0
312,ENSP00000289004,1
3410,ENSP00000359991,0
5281040,ENSP00000303522,0
681,ENSP00000364475,0
5304,ENSP00000337746,0
5311067,ENSP00000302150,0
2216,ENSP00000315212,0
5358,ENSP00000327801,0
1690,ENSP00000360991,0
753,ENSP00000447173,0
130731,ENSP00000368766,0
114892,ENSP00000347717,1
2771,ENSP00000381740,0
104787,ENSP00000360154,0
124886,ENSP00000237858,1
2200,ENSP00000265465,0
2160,ENSP00000219833,1
312,ENSP00000302486,1
2726,ENSP00000176183,1
3343,ENSP00000264047,1
444020,ENSP00000222553,0
5360696,ENSP00000284440,0
5311068,ENSP00000448059,0
401133,ENSP00000000233,0
753,ENSP00000367545,1
2534,ENSP00000265174,0
424,ENSP00000262352,1
2685,ENSP00000355930,0
5311507,ENSP00000369960,1
4306515,ENSP00000332296,0
757,ENSP00000325425,0
55482,ENSP00000352835,0
596,ENSP00000232975,0
4659569,ENSP00000345873,0
1117,ENSP00000232607,1
16362,ENSP00000362361,0
3973,ENSP00000381717,0
54562,ENSP00000354859,1
122335,ENSP00000295897,0
5478883,ENSP00000451605,0
253,ENSP00000377527,1
122187,ENSP00000286301,0
158,ENSP00000354859,1
36462,ENSP00000309968,0
4108,ENSP00000273430,0
445154,ENSP00000256999,0
5761,ENSP00000316244,1
108220,ENSP00000366093,0
60490,ENSP00000383840,0
60857,ENSP00000222673,0
681,ENSP00000337773,1
4236,ENSP00000428426,0
121850,ENSP00000365926,0
3384,ENSP00000322924,0
104858,ENSP00000392411,0
4080,ENSP00000355523,0
757,ENSP00000377192,1
13804,ENSP00000260324,0
4100,ENSP00000366410,0
2332,ENSP00000278742,1
5311037,ENSP00000205402,0
5959,ENSP00000358963,1
6468,ENSP00000423822,0
1117,ENSP00000264498,1
1810907,ENSP00000303634,0
4205,ENSP00000282841,0
5485199,ENSP00000005178,0
2512,ENSP00000312189,0
4917,ENSP00000373169,1
774,ENSP00000218721,1
5566,ENSP00000457031,0
4829,ENSP00000280700,0
33036,ENSP00000222382,0
92411,ENSP00000327251,0
4927,ENSP00000306490,1
4992,ENSP00000380247,1
12560,ENSP00000354387,0
5523,ENSP00000001008,0
681,ENSP00000280155,1
5610,ENSP00000010404,0
312,ENSP00000276651,1
4533,ENSP00000265572,1
82146,ENSP00000363812,1
1117,ENSP00000360154,1
593,ENSP00000403852,1
5056,ENSP00000365160,0
4688,ENSP00000385834,0
252716,ENSP00000446743,0
4184,ENSP00000358963,1
3384,ENSP00000394624,0
6675,ENSP00000360154,0
23931,ENSP00000391826,0
3405,ENSP00000370517,0
444795,ENSP00000232219,1
68848,ENSP00000337949,1
5472,ENSP00000296122,0
5253,ENSP00000340330,0
132624,ENSP00000336630,1
4926,ENSP00000373169,1
122033,ENSP00000350928,0
1117,ENSP00000346577,1
312,ENSP00000372326,1
4666,ENSP00000351905,0
312,ENSP00000234454,1
3054,ENSP00000231509,1
71120,ENSP00000322909,0
1979,ENSP00000380157,0
4296,ENSP00000393312,0
36920,ENSP00000358301,1
11301,ENSP00000299178,0
5983,ENSP00000361666,0
92100,ENSP00000334592,0
951,ENSP00000350256,1
60857,ENSP00000361275,0
3675,ENSP00000345771,0
191,ENSP00000249016,1
1117,ENSP00000335084,1
23994,ENSP00000306866,1
2160,ENSP00000261707,1
92730,ENSP00000257549,0
5453,ENSP00000322617,0
11804285,ENSP00000327268,0
2215,ENSP00000358963,1
3038,ENSP00000357301,0
10836,ENSP00000354652,1
431328,ENSP00000368140,0
5376,ENSP00000267845,0
441314,ENSP00000340466,1
710,ENSP00000337825,0
15209,ENSP00000339933,0
3973,ENSP00000326219,0
2230,ENSP00000409378,1
5074,ENSP00000341189,0
6013,ENSP00000342007,1
23994,ENSP00000287820,1
3255,ENSP00000365256,0
4212,ENSP00000379680,0
1117,ENSP00000353920,1
2239,ENSP00000358301,1
3671,ENSP00000363019,0
5329098,ENSP00000347942,1
4631609,ENSP00000323811,0
2333,ENSP00000354522,0
936,ENSP00000360317,0
338,ENSP00000215587,0
5420,ENSP00000353770,0
4055,ENSP00000356713,0
65076,ENSP00000384400,0
936,ENSP00000307822,0
3086686,ENSP00000297373,1
68740,ENSP00000418603,0
6436,ENSP00000266517,0
5478,ENSP00000305372,1
753,ENSP00000336528,1
774,ENSP00000368766,1
10100,ENSP00000363988,0
21855,ENSP00000372326,0
6013,ENSP00000353820,1
5280363,ENSP00000384665,1
119574,ENSP00000353915,1
3337,ENSP00000257248,0
311,ENSP00000359991,1
2154,ENSP00000299964,0
5280453,ENSP00000419692,1
2161,ENSP00000378699,0
2165,ENSP00000406157,0
2145,ENSP00000403852,0
4830,ENSP00000280551,0
60809,ENSP00000322924,1
68570,ENSP00000293860,0
1573,ENSP00000308137,0
92100,ENSP00000329357,0
122172,ENSP00000333534,0
6279,ENSP00000433290,0
424,ENSP00000303634,0
401133,ENSP00000408695,1
123631,ENSP00000326806,0
124886,ENSP00000290349,1
123686,ENSP00000331897,0
3198,ENSP00000341390,0
3158,ENSP00000280155,1
3449,ENSP00000341551,0
5280360,ENSP00000304501,1
753,ENSP00000314407,1
564,ENSP00000403852,0
5515,ENSP00000321988,0
753,ENSP00000364731,1
5163,ENSP00000349576,0
5311304,ENSP00000343782,0
3648,ENSP00000265593,0
4927,ENSP00000282957,0
2763,ENSP00000313681,0
119828,ENSP00000331831,0
5287844,ENSP00000277120,1
4742,ENSP00000350911,1
1287,ENSP00000385834,0
75919,ENSP00000380247,1
25197,ENSP00000360247,0
2160,ENSP00000372750,1
3372,ENSP00000306662,1
5280360,ENSP00000256906,1
3007,ENSP00000261707,1
3514,ENSP00000249396,0
4666,ENSP00000376349,0
643976,ENSP00000364486,0
6279,ENSP00000334592,0
1935,ENSP00000278742,0
3339,ENSP00000419027,0
6438355,ENSP00000350785,0
4830,ENSP00000309649,0
6437849,ENSP00000269385,0
394347,ENSP00000263923,0
60719,ENSP00000353904,0
213023,ENSP00000289575,0
3008,ENSP00000335357,0
774,ENSP00000277942,1
5330286,ENSP00000335304,0
890,ENSP00000217244,1
89594,ENSP00000301141,1
3086686,ENSP00000360290,1
2551,ENSP00000264381,1
124886,ENSP00000418603,0
3827,ENSP00000308541,0
2687,ENSP00000327268,0
1065,ENSP00000261416,0
84029,ENSP00000229416,0
208908,ENSP00000338082,0
2200,ENSP00000216862,0
4042,ENSP00000406220,0
43815,ENSP00000409378,1
104787,ENSP00000265572,1
2153,ENSP00000308549,1
1573,ENSP00000367848,0
4383,ENSP00000268097,0
439302,ENSP00000419970,0
5035,ENSP00000358525,0
2578,ENSP00000261900,0
108220,ENSP00000261707,1
9400,ENSP00000254066,0
393599,ENSP00000396308,1
3450,ENSP00000274353,0
3433,ENSP00000376611,0
71739,ENSP00000253004,0
62924,ENSP00000252996,0
37464,ENSP00000366506,0
9917021,ENSP00000299529,0
298,ENSP00000249041,1
3017,ENSP00000362924,0
4100,ENSP00000269980,0
5186,ENSP00000222482,0
25197,ENSP00000344822,0
108220,ENSP00000233627,0
123885,ENSP00000464149,0
3823,ENSP00000360317,1
57537,ENSP00000373169,1
3912,ENSP00000280551,0
5581,ENSP00000308720,0
5790,ENSP00000315644,1
3559,ENSP00000354859,1
439260,ENSP00000318077,1
60961,ENSP00000307766,1
4488,ENSP00000387536,0
753,ENSP00000295408,1
312145,ENSP00000232975,0
1548952,ENSP00000314151,0
5311068,ENSP00000386069,1
593,ENSP00000442050,1
5677,ENSP00000366525,0
5610,ENSP00000369927,0
1614,ENSP00000278379,0
4495,ENSP00000337761,0
2818,ENSP00000367959,1
312,ENSP00000318912,1
115077,ENSP00000394624,1
9642,ENSP00000216194,0
6918155,ENSP00000260508,0
3964,ENSP00000256906,1
4976,ENSP00000365160,0
23994,ENSP00000284811,1
443119,ENSP00000379680,0
5485199,ENSP00000360290,0
54369,ENSP00000302564,0
5095,ENSP00000339740,0
3000,ENSP00000350425,0
281,ENSP00000363115,0
444008,ENSP00000357838,0
934,ENSP00000363812,1
3059,ENSP00000311876,0
3017,ENSP00000333994,0
2551,ENSP00000342560,0
1986,ENSP00000358107,1
4477,ENSP00000222382,0
3387,ENSP00000363822,1
443872,ENSP00000303830,0
3585,ENSP00000310935,0
3394,ENSP00000262584,0
54454,ENSP00000256958,1
2800,ENSP00000234590,0
951,ENSP00000361141,1
3998,ENSP00000219240,0
44404987,ENSP00000318912,0
5472,ENSP00000381412,0
9823820,ENSP00000357067,0
1355,ENSP00000219919,0
103535,ENSP00000232217,0
1541,ENSP00000358963,1
2987,ENSP00000325120,0
445354,ENSP00000209929,0
3363,ENSP00000292303,0
5587,ENSP00000357153,0
3954,ENSP00000353007,0
999,ENSP00000321656,0
122220,ENSP00000241261,0
5581,ENSP00000301891,0
5524,ENSP00000309741,0
681,ENSP00000316244,1
3000,ENSP00000299847,0
4659569,ENSP00000277480,0
3285,ENSP00000300093,0
2771,ENSP00000350136,0
3158,ENSP00000306561,0
51634,ENSP00000344829,0
5052,ENSP00000354859,1
3981,ENSP00000296411,0
107772,ENSP00000222482,0
47811,ENSP00000258400,1
2215,ENSP00000227868,0
9651,ENSP00000264318,0
4727,ENSP00000431418,0
148211,ENSP00000331736,0
3962,ENSP00000261835,0
108094,ENSP00000363621,0
9799888,ENSP00000354280,0
55245,ENSP00000353007,0
7370,ENSP00000328777,0
1993,ENSP00000337335,0
130214,ENSP00000344456,0
5311037,ENSP00000331897,0
23932,ENSP00000326219,0
26644,ENSP00000277010,0
177236,ENSP00000288135,0
643976,ENSP00000354687,1
3016,ENSP00000359353,1
5362129,ENSP00000343204,0
49836058,ENSP00000383042,0
5691,ENSP00000350425,0
387316,ENSP00000216117,0
5152,ENSP00000278742,0
2370,ENSP00000311165,0
637542,ENSP00000323811,0
19,ENSP00000451560,0
5833,ENSP00000361021,0
446157,ENSP00000277865,0
21722,ENSP00000230671,0
934,ENSP00000218721,0
838,ENSP00000299766,1
4106,ENSP00000276198,1
5149021,ENSP00000265572,1
2764,ENSP00000369519,0
4428,ENSP00000296511,0
3912,ENSP00000363216,0
5282381,ENSP00000265016,0
439176,ENSP00000348459,0
753,ENSP00000333994,1
9966051,ENSP00000299766,0
449459,ENSP00000231449,0
5280360,ENSP00000287907,1
14917,ENSP00000321334,0
5038,ENSP00000262186,0
3396,ENSP00000386069,1
3198,ENSP00000451605,0
3675,ENSP00000203407,0
1220,ENSP00000339503,0
5282280,ENSP00000209668,0
951,ENSP00000258042,1
9933475,ENSP00000431049,0
1072,ENSP00000319060,0
71739,ENSP00000261349,0
191,ENSP00000293897,1
6437849,ENSP00000296412,0
3154,ENSP00000341682,0
124886,ENSP00000311469,1
5280363,ENSP00000361141,1
104787,ENSP00000241052,0
681,ENSP00000299727,1
10133,ENSP00000416293,0
5372,ENSP00000001008,1
3675,ENSP00000360317,1
753,ENSP00000312326,1
9934,ENSP00000377969,0
1134,ENSP00000252029,1
2230,ENSP00000260356,0
5280360,ENSP00000218099,0
4736,ENSP00000352222,0
3397,ENSP00000308541,0
16362,ENSP00000373169,1
115146,ENSP00000367851,0
129211,ENSP00000369141,0
129211,ENSP00000368766,1
71616,ENSP00000261835,1
2088,ENSP00000311165,0
424,ENSP00000278379,1
679,ENSP00000237014,1
19910,ENSP00000362773,0
4179,ENSP00000408695,1
9651,ENSP00000303211,1
107778,ENSP00000309845,0
3585,ENSP00000343204,0
5280363,ENSP00000359899,1
3285,ENSP00000325120,1
5281881,ENSP00000347839,0
41774,ENSP00000365851,0
4248,ENSP00000354238,0
312,ENSP00000323071,1
4179,ENSP00000216714,0
2249,ENSP00000322450,0
4100,ENSP00000227507,0
65243,ENSP00000254301,0
3891,ENSP00000369100,0
6040,ENSP00000332887,0
5280363,ENSP00000267549,1
1548886,ENSP00000306129,0
5544,ENSP00000364114,0
5280360,ENSP00000299727,1
3767,ENSP00000345771,0
4585,ENSP00000260443,0
1405,ENSP00000315644,1
1614,ENSP00000261900,0
387316,ENSP00000457031,0
108220,ENSP00000299727,0
5757,ENSP00000000442,1
750,ENSP00000353791,1
23932,ENSP00000352835,0
4055,ENSP00000254663,0
5591,ENSP00000256104,1
3384,ENSP00000350911,0
122316,ENSP00000253792,0
5656,ENSP00000277480,0
1821,ENSP00000366506,0
3973,ENSP00000265715,0
5040,ENSP00000361275,0
6450551,ENSP00000228872,0
439260,ENSP00000243911,1
3042,ENSP00000298910,0
3387,ENSP00000306512,0
5894,ENSP00000261416,0
3202,ENSP00000332659,0
13804,ENSP00000301634,0
65243,ENSP00000354347,0
3198,ENSP00000382021,0
657378,ENSP00000228872,0
85,ENSP00000265641,1
11301,ENSP00000254301,0
65243,ENSP00000296509,0
753,ENSP00000247207,1
3916,ENSP00000373169,1
593,ENSP00000296522,0
4991,ENSP00000356425,0
3672,ENSP00000319343,0
4168,ENSP00000274547,0
2978,ENSP00000343027,0
5282280,ENSP00000176183,1
876,ENSP00000301141,0
784,ENSP00000225371,1
5329102,ENSP00000277120,1
6623,ENSP00000435412,0
4926,ENSP00000409378,1
10267,ENSP00000381968,0
5022,ENSP00000240100,0
942,ENSP00000276410,1
10635,ENSP00000168216,0
5283454,ENSP00000306866,0
5361092,ENSP00000363641,0
11707110,ENSP00000302486,1
55283,ENSP00000320709,0
1541,ENSP00000351755,1
9933475,ENSP00000363046,0
5504,ENSP00000361894,0
44404987,ENSP00000268053,0
50287,ENSP00000375892,0
1089,ENSP00000305974,0
285,ENSP00000217426,0
65750,ENSP00000354859,1
1051,ENSP00000310978,1
23994,ENSP00000269466,1
1287,ENSP00000265294,0
123970,ENSP00000219700,0
134018,ENSP00000368727,1
4771,ENSP00000366797,0
23930,ENSP00000309591,1
10182969,ENSP00000364709,1
3384,ENSP00000231509,1
312,ENSP00000360317,1
838,ENSP00000321656,0
6623,ENSP00000386171,1
4428,ENSP00000267615,0
5453,ENSP00000288699,0
3440,ENSP00000217185,0
5282054,ENSP00000319501,0
151165,ENSP00000303522,1
122186,ENSP00000305372,1
3077,ENSP00000245960,0
5405,ENSP00000290866,0
60809,ENSP00000372750,1
65019,ENSP00000348897,0
4004,ENSP00000268251,0
179837,ENSP00000356410,0
5959,ENSP00000216629,1
23930,ENSP00000225577,1
160,ENSP00000302846,1
1287,ENSP00000262186,1
107640,ENSP00000363046,0
4261,ENSP00000421725,0
122033,ENSP00000252945,0
753,ENSP00000272298,1
2818,ENSP00000306490,1
5280363,ENSP00000310935,0
1051,ENSP00000260508,1
5352624,ENSP00000278407,0
4440,ENSP00000353770,0
753,ENSP00000378394,1
5462134,ENSP00000345023,0
951,ENSP00000272928,1
753,ENSP00000262187,1
13804,ENSP00000310978,0
3559,ENSP00000380247,1
838,ENSP00000351755,1
1117,ENSP00000360645,1
10133,ENSP00000220764,0
9966051,ENSP00000445175,0
951,ENSP00000359643,1
25077992,ENSP00000310071,0
1134,ENSP00000222382,0
72271,ENSP00000321821,0
4080,ENSP00000372750,0
3220,ENSP00000217244,1
4819,ENSP00000216911,0
446512,ENSP00000312663,0
443408,ENSP00000209668,0
961,ENSP00000216484,0
876,ENSP00000336868,0
107688,ENSP00000265164,0
5994,ENSP00000341390,1
36462,ENSP00000260191,0
4440,ENSP00000317985,0
3086685,ENSP00000236959,0
3962,ENSP00000351035,0
448537,ENSP00000237014,1
16078,ENSP00000265174,0
1983,ENSP00000331831,0
3016,ENSP00000265462,0
4036,ENSP00000303208,0
3382,ENSP00000271450,0
3016,ENSP00000328973,1
4850,ENSP00000302811,0
3381,ENSP00000341117,0
170361,ENSP00000243167,0
5329099,ENSP00000387536,0
9782,ENSP00000231509,1
312,ENSP00000265715,1
65889,ENSP00000309818,0
2375,ENSP00000249396,0
2119,ENSP00000368727,0
801,ENSP00000291294,0
92730,ENSP00000261465,1
124886,ENSP00000386171,0
152945,ENSP00000274192,1
3823,ENSP00000268053,1
3001028,ENSP00000410732,0
2987,ENSP00000232975,1
3396,ENSP00000316244,1
100516,ENSP00000217185,0
4429,ENSP00000312673,0
1051,ENSP00000371535,1
5562,ENSP00000262306,0
60809,ENSP00000310071,0
16132139,ENSP00000355523,0
2249,ENSP00000234454,0
119182,ENSP00000286648,1
2913,ENSP00000409378,1
5090,ENSP00000366156,0
23925,ENSP00000234310,1
5610,ENSP00000297785,0
2487,ENSP00000343204,0
21855,ENSP00000359539,0
3086685,ENSP00000308541,0
439302,ENSP00000263967,0
4493,ENSP00000406157,0
176870,ENSP00000269571,1
312,ENSP00000256999,1
5095,ENSP00000284440,0
961,ENSP00000332139,1
5280360,ENSP00000289753,1
3857,ENSP00000275605,1
6505803,ENSP00000276390,0
23994,ENSP00000329357,1
2344,ENSP00000225831,0
3749,ENSP00000362674,0
47811,ENSP00000367959,1
2170,ENSP00000324648,0
2449,ENSP00000220764,0
6438355,ENSP00000361699,0
3739,ENSP00000315013,0
936,ENSP00000302898,0
3985498,ENSP00000342235,0
5122,ENSP00000265512,0
5029,ENSP00000355046,0
753,ENSP00000292596,1
5202,ENSP00000277942,1
5677,ENSP00000364721,0
33624,ENSP00000312735,0
934,ENSP00000411593,0
2968,ENSP00000256383,0
5280363,ENSP00000218721,1
3086686,ENSP00000341189,1
4042,ENSP00000262948,0
3086686,ENSP00000241453,1
445643,ENSP00000395574,0
23994,ENSP00000324806,1
5280360,ENSP00000333821,1
3715,ENSP00000363822,1
6918837,ENSP00000376076,0
312,ENSP00000230671,1
360682,ENSP00000247207,0
2462,ENSP00000361465,0
26757,ENSP00000446743,0
836,ENSP00000364801,0
191,ENSP00000358814,1
119828,ENSP00000353224,0
439260,ENSP00000363431,1
114892,ENSP00000293761,0
5790,ENSP00000295452,0
5662,ENSP00000319060,0
2200,ENSP00000263182,0
71301,ENSP00000221859,0
5163,ENSP00000362608,0
3059,ENSP00000363205,0
1051,ENSP00000302620,1
4178,ENSP00000253122,0
5894,ENSP00000364252,0
147912,ENSP00000365160,0
941651,ENSP00000292180,0
2800,ENSP00000417052,1
5566,ENSP00000261900,0
5078,ENSP00000295452,0
4533,ENSP00000421725,0
3054,ENSP00000359353,0
679,ENSP00000331897,0
1257,ENSP00000308541,0
1810907,ENSP00000339740,0
753,ENSP00000327251,1
3657,ENSP00000257904,0
2185,ENSP00000333994,0
2200,ENSP00000329684,0
42955,ENSP00000245457,1
3033538,ENSP00000386069,1
77918,ENSP00000326806,0
1821,ENSP00000263967,0
291,ENSP00000364721,0
610479,ENSP00000408526,0
3397,ENSP00000297258,0
5515,ENSP00000303575,0
124087,ENSP00000295101,0
5362436,ENSP00000289575,0
3514,ENSP00000381607,1
3998,ENSP00000216330,0
71307,ENSP00000264595,0
5472,ENSP00000360372,1
4042,ENSP00000231509,1
5072,ENSP00000302564,0
753,ENSP00000396308,1
3689,ENSP00000417052,1
39468,ENSP00000376076,0
5281881,ENSP00000359998,0
312,ENSP00000302564,1
2154,ENSP00000296545,0
41774,ENSP00000305692,1
3158,ENSP00000255380,1
5195,ENSP00000315011,0
593,ENSP00000384296,0
3339,ENSP00000355330,0
166558,ENSP00000356591,1
1541,ENSP00000358730,1
311,ENSP00000356853,1
1253,ENSP00000261900,0
5281969,ENSP00000181383,0
47811,ENSP00000408695,0
23930,ENSP00000269980,1
55283,ENSP00000216951,0
5472,ENSP00000370571,0
443872,ENSP00000328547,0
151166,ENSP00000266659,0
312,ENSP00000215773,1
119461,ENSP00000345771,0
449459,ENSP00000304501,0
3914,ENSP00000353099,0
213043,ENSP00000276431,0
65889,ENSP00000363822,0
3337,ENSP00000252996,0
5508,ENSP00000419970,0
5453,ENSP00000329684,0
3086685,ENSP00000313420,0
2750,ENSP00000262848,0
5771,ENSP00000322909,0
3962,ENSP00000224356,0
5533,ENSP00000276198,1
5591,ENSP00000215832,1
54693559,ENSP00000343925,0
47811,ENSP00000354859,1
1117,ENSP00000245960,1
753,ENSP00000375881,1
4383,ENSP00000332530,0
3446,ENSP00000359211,0
60961,ENSP00000342560,1
4850,ENSP00000343190,0
6834,ENSP00000380247,1
10836,ENSP00000275216,1
54454,ENSP00000359899,0
3155,ENSP00000256443,0
5195,ENSP00000336762,0
1541,ENSP00000386069,1
2995,ENSP00000343190,0
3295,ENSP00000355206,0
312,ENSP00000362115,1
158,ENSP00000350256,1
3403,ENSP00000353720,0
10836,ENSP00000408526,0
1117,ENSP00000247970,1
5163,ENSP00000274192,0
5894,ENSP00000296046,0
2088,ENSP00000375892,0
681,ENSP00000332591,1
667490,ENSP00000259271,0
191,ENSP00000329684,1
5280360,ENSP00000293897,1
1609,ENSP00000241261,0
214,ENSP00000305372,1
5314,ENSP00000303211,1
47811,ENSP00000421725,0
5284604,ENSP00000370526,0
115146,ENSP00000272298,1
108220,ENSP00000356022,0
59693,ENSP00000301891,0
5709,ENSP00000386069,1
1117,ENSP00000344193,1
21722,ENSP00000261707,1
2512,ENSP00000364361,0
3682,ENSP00000367615,0
60719,ENSP00000256958,1
5470,ENSP00000384490,0
158,ENSP00000218721,1
191,ENSP00000243911,1
1204,ENSP00000258385,1
122033,ENSP00000386884,0
63062,ENSP00000312262,0
2170,ENSP00000373169,1
119,ENSP00000299267,1
5040,ENSP00000366797,0
40841,ENSP00000413074,0
4829,ENSP00000222002,0
